id,label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum,clustering,pageranks,wta count,itf count,comp color
478,Jaeda Daniel,,21,21,42,22,21,43,9,0.305536483,0.331125622,2.11E-04,0,0,4,0.041231126,1.01E-04,0,43,purple
482,Kristina Steiert,,42,48,90,45,50,95,9,0.319079591,0.353245943,2.67E-04,0,0,4,0.065526679,1.53E-04,0,95,purple
488,Louisa Chirico,,77,54,131,83,59,142,9,0.310833122,0.343663764,1.92E-04,3,0,4,0.150980398,4.14E-04,11,131,blue
490,Vivian Zlatanova,,29,28,57,31,28,59,9,0.311545316,0.339617361,3.01E-04,0,0,4,0.059748426,1.16E-04,0,59,purple
495,Alicja Rosolska,,11,41,52,11,42,53,9,0.303924003,0.335569256,1.84E-05,1,0,4,0.124434389,4.74E-05,0,53,red
498,Erika Clarke Magana,,55,58,113,60,72,132,9,0.324236603,0.35855254,0.001194255,3,0,4,0.063342318,2.23E-04,3,129,blue
502,Alena Bayarchyk,,3,9,12,4,9,13,9,0.292500747,0.315528884,1.34E-04,0,0,4,0.060606062,2.72E-05,0,13,purple
504,Anastasia Pivovarova,,177,126,303,199,136,335,9,0.33137016,0.372740081,8.66E-04,1,0,4,0.123873517,8.85E-04,33,302,red
505,Laura Ramona Husaru,,5,12,17,5,12,17,9,0.276616184,0.300038588,1.67E-04,4,0,4,0.084558822,5.09E-05,0,17,brown
506,Dorien Cuypers,,5,12,17,5,12,17,9,0.291126442,0.312793586,1.22E-05,0,0,4,0.051470589,2.93E-05,0,17,purple
509,Garbine Muguruza,,164,83,247,220,115,335,9,0.317527244,0.353634337,2.39E-04,1,0,4,0.193506956,0.001342528,160,175,red
511,Caitlin Herb,,6,5,11,7,6,13,9,0.271959553,0.288845842,6.13E-05,0,0,4,0.081818178,4.32E-05,0,13,purple
512,Vanessa Pinto,,8,10,18,8,10,18,9,0.280982722,0.303471634,5.83E-06,4,0,4,0.068627454,3.77E-05,0,18,brown
515,Lucia Butkovska,,20,25,45,20,26,46,9,0.306454642,0.334600337,4.75E-05,0,0,4,0.072938688,7.47E-05,0,46,purple
518,Hyun Hui Hong,,40,38,78,47,51,98,9,0.309066801,0.340380774,2.44E-04,5,0,4,0.135336742,1.74E-04,3,95,green
520,Mina Markovic,,4,8,12,4,8,12,9,0.282523375,0.301775135,1.38E-04,0,0,4,0.083333336,2.97E-05,0,12,purple
521,Sarah Raab,,40,31,71,41,33,74,9,0.300049038,0.331308348,1.15E-04,4,0,4,0.047785547,1.56E-04,0,74,brown
523,Yulia Putintseva,,131,86,217,157,107,264,9,0.315949138,0.35348039,1.28E-04,1,0,4,0.183356404,7.42E-04,62,202,red
527,Sabina Kurbanova,,15,7,22,16,7,23,9,0.284593023,0.308089077,7.53E-06,0,0,4,0.077922076,6.57E-05,0,23,purple
531,Sai Samhitha Chamarthi,,19,27,46,22,32,54,9,0.306915794,0.331511585,3.98E-04,5,0,4,0.113821141,1.10E-04,0,54,green
533,Ema Burgic,,68,49,117,73,51,124,9,0.321785433,0.355466787,5.08E-04,0,0,4,0.048593551,2.68E-04,5,119,purple
534,Yoon Jeong Cho,,32,25,57,35,26,61,10,0.2666122,0.292173987,3.37E-06,1,0,4,0.254716992,1.55E-04,30,31,red
538,Tiya Rolle,,12,29,41,12,29,41,9,0.295359923,0.323523842,2.49E-04,3,0,4,0.066025645,6.84E-05,0,41,blue
544,Tereza Bekerova,,5,7,12,5,7,12,10,0.281953805,0.303673574,2.18E-05,0,0,4,0.106060609,3.14E-05,0,12,purple
546,Anastasia Kontratevidi,,21,36,57,21,40,61,9,0.309633753,0.340830212,1.56E-04,4,0,4,0.062337663,8.64E-05,0,61,brown
547,Anna Tyulpa,,24,14,38,24,17,41,9,0.289012222,0.311989802,7.66E-05,5,0,4,0.138888896,7.94E-05,0,41,green
549,Nives Baric,,31,37,68,31,42,73,9,0.318788668,0.349899395,2.62E-04,5,0,4,0.046626985,8.48E-05,0,73,green
558,Alejandra Cisneros,,12,9,21,13,12,25,9,0.276007894,0.296850447,7.38E-05,3,0,4,0.102380954,5.18E-05,0,25,blue
559,Rosalia Alda,,12,22,34,12,24,36,9,0.310478244,0.337692089,7.61E-05,3,0,4,0.040998217,4.02E-05,0,36,blue
561,Georgie Gent,,93,75,168,102,90,192,9,0.316275764,0.353643335,4.75E-04,1,0,4,0.10941346,3.87E-04,2,190,red
564,Yana Koroleva,,49,25,74,50,26,76,9,0.311248172,0.34132975,3.95E-04,3,0,4,0.044869214,2.07E-04,0,76,blue
565,Patricia Mayr Achleitner,,276,193,469,342,241,583,9,0.341257669,0.389121472,0.001626616,1,0,4,0.114124686,0.001473608,143,440,red
567,Dia Evtimova,,284,218,502,337,269,606,8,0.355637896,0.405465733,0.004239372,0,0,4,0.065714628,0.001284593,28,578,purple
568,Sona Novakova,,7,6,13,7,6,13,9,0.279602445,0.302051089,1.89E-05,0,0,4,0.096153848,4.51E-05,0,13,purple
569,Phenomena Radovcic,,2,10,12,3,11,14,9,0.285040471,0.302683172,9.06E-06,0,0,4,0.081818178,1.97E-05,0,14,purple
571,Yolimar Ogando,,6,7,13,6,7,13,9,0.276319503,0.296012776,1.16E-04,3,0,4,0.051282052,4.71E-05,10,3,blue
576,Eden Silva,,29,37,66,29,41,70,9,0.324709784,0.357090893,2.51E-04,0,0,4,0.040450588,9.57E-05,0,70,purple
578,Veronika Ciganikova,,5,10,15,5,10,15,9,0.288739456,0.310611087,2.08E-05,0,0,4,0.114285715,3.02E-05,0,15,purple
580,Anastasia Petukhova,,7,3,10,7,3,10,10,0.26200289,0.279351217,7.55E-07,0,0,4,0.055555556,3.49E-05,0,10,purple
582,Jessica Orselli,,37,23,60,40,28,68,8,0.306320401,0.332562868,2.38E-04,3,0,4,0.137254909,1.73E-04,0,68,blue
583,Adeline Goncalves,,19,24,43,19,26,45,9,0.310773919,0.33885784,4.38E-05,4,0,4,0.059246954,5.89E-05,0,45,brown
585,Milica Sljukic,,1,10,11,1,10,11,9,0.288007999,0.306479996,1.68E-05,0,0,371,0.009090909,2.29E-05,0,11,purple
586,Joanna Nalborska,,8,11,19,8,12,20,10,0.291838073,0.315306435,4.46E-05,0,0,4,0.049707603,4.46E-05,0,20,purple
587,Yi Yang,,25,15,40,25,19,44,9,0.291507861,0.316750004,5.08E-05,5,0,4,0.091666669,8.78E-05,0,44,green
588,Nidhi Chilumula,,53,73,126,61,85,146,8,0.343605223,0.3783399,0.001272958,5,0,4,0.068001866,1.98E-04,1,145,green
589,Lidziya Marozava,,43,55,98,45,59,104,9,0.325184349,0.359603256,6.20E-04,0,0,4,0.062762976,1.69E-04,1,103,purple
592,Eva Maria Hoch,,43,54,97,45,57,102,9,0.317753976,0.352461128,4.83E-04,4,0,4,0.063697986,1.66E-04,1,101,brown
594,Priscilla Heise,,7,8,15,7,8,15,9,0.279954246,0.30163278,2.96E-06,0,0,4,0.061904762,4.83E-05,0,15,purple
595,Maria Andreina Varela,,1,9,10,1,9,10,9,0.285747623,0.304898663,1.23E-06,3,0,376,0.011111111,1.83E-05,0,10,blue
599,Ellen Barry,,62,50,112,69,58,127,9,0.317589048,0.352517551,4.46E-04,5,0,4,0.088872291,2.35E-04,4,123,green
600,Ola Abou Zekry,,74,61,135,81,67,148,8,0.338871582,0.372852765,0.001050852,0,0,4,0.038349207,2.49E-04,5,143,purple
603,Alessandra Ferrazzi,,3,13,16,3,14,17,9,0.289542174,0.31300428,1.12E-04,4,0,4,0.114285715,2.19E-05,0,17,brown
604,Bhuvana Kalva,,22,19,41,22,23,45,9,0.302459219,0.32813942,2.34E-04,5,0,4,0.118776672,1.04E-04,0,45,green
606,Valentine Bacher,,5,13,18,5,13,18,9,0.288314289,0.310247499,6.28E-05,0,0,4,0.03267974,2.90E-05,0,18,purple
607,Maria Joao Koehler,,150,124,274,170,139,309,9,0.338965446,0.380729689,0.001234996,4,0,4,0.102960229,6.49E-04,29,280,brown
608,Jovana Knezevic,,3,12,15,3,12,15,9,0.285422741,0.305709746,2.20E-04,0,0,4,0.004761905,4.55E-05,0,15,purple
609,Natalie Novotna,,9,18,27,9,18,27,9,0.308365881,0.33366571,1.81E-04,0,0,4,0.055384614,5.18E-05,0,27,purple
619,Karis Ryan,,2,13,15,2,14,16,10,0.300583359,0.326656939,8.72E-06,5,0,4,0.095238097,2.13E-05,0,16,green
623,Margalita Chakhnashvili,,210,173,383,253,224,477,9,0.337307056,0.383664737,0.001123769,1,0,4,0.112938158,0.001013134,23,454,red
626,Rita Esteves De Freitas,,13,21,34,13,25,38,9,0.308677008,0.335846426,1.50E-04,4,0,4,0.030303031,5.08E-05,0,38,brown
631,Jenny Saarnilina,,3,9,12,3,9,12,10,0.27357067,0.293499846,1.09E-04,4,0,4,0.022727273,2.02E-05,0,12,brown
632,Julia Payola,,8,4,12,8,4,12,9,0.271914232,0.289394183,4.02E-06,0,0,4,0.181818187,5.10E-05,0,12,purple
633,Michelle Gerards,,106,53,159,116,55,171,9,0.315358846,0.350162054,2.76E-04,4,0,4,0.070930637,3.95E-04,2,169,brown
637,Alexandra Kiick,,16,19,35,16,20,36,9,0.294241404,0.322467451,2.07E-05,3,0,4,0.143939391,8.65E-05,0,36,blue
643,Jessica Crivelletto,,3,8,11,3,8,11,9,0.284510317,0.304262043,2.57E-06,0,0,4,0.109090909,2.11E-05,0,11,purple
644,Megan Bradley,,10,14,24,10,14,24,10,0.267033986,0.291708173,8.05E-05,1,0,4,0.126190484,6.48E-05,0,24,red
646,Kun Hee Kim,,42,28,70,45,34,79,9,0.299461642,0.328886295,1.12E-04,5,0,4,0.146953404,1.55E-04,0,79,green
647,Rocio Galarza,,6,16,22,6,18,24,9,0.293113772,0.314348542,3.82E-05,3,0,4,0.283333331,3.30E-05,0,24,blue
649,Richel Hogenkamp,,179,108,287,219,137,356,9,0.327753599,0.367967476,4.53E-04,0,0,4,0.130330876,9.62E-04,26,330,purple
650,Emma Ek,,7,14,21,7,15,22,9,0.293342123,0.316314428,7.82E-05,0,0,4,0.064285718,3.98E-05,0,22,purple
651,Shadisha Robinson,,3,7,10,3,7,10,9,0.260123286,0.278406375,1.55E-04,3,0,4,0.033333335,2.69E-05,0,10,blue
656,Samantha Schoeffel,,52,20,72,57,21,78,10,0.297279242,0.326584707,9.65E-05,0,0,4,0.070545606,2.36E-04,0,78,purple
659,Viktoryia Mun,,17,36,53,17,38,55,9,0.318767908,0.348221622,1.48E-04,0,0,4,0.07764706,6.00E-05,0,55,purple
661,Kamilla Bolatova,,2,10,12,2,11,13,9,0.293923382,0.314116689,3.21E-04,0,0,4,0.128787875,1.94E-05,0,13,purple
663,Charlotte Roemer,,33,45,78,33,49,82,8,0.329807304,0.361224281,8.87E-04,0,0,4,0.062162161,1.15E-04,4,78,purple
665,Bo Verhulsdonk,,16,28,44,16,29,45,9,0.295217418,0.32271495,2.02E-04,3,0,4,0.054968286,6.62E-05,0,45,blue
668,Carol Zhao,,39,43,82,43,46,89,9,0.3118033,0.343669763,1.11E-04,3,0,4,0.100462966,1.65E-04,5,84,blue
669,Jasmina Kajtazovic,,68,65,133,71,66,137,9,0.329540864,0.365029265,5.78E-04,0,0,4,0.062285714,2.44E-04,1,136,purple
670,Juliana Botelho,,4,13,17,4,15,19,9,0.287738067,0.307723463,5.37E-05,3,0,4,0.191176474,2.11E-05,0,19,blue
672,Samantha Harris,,14,17,31,14,17,31,9,0.301193699,0.325523696,8.86E-05,0,0,4,0.035483871,6.60E-05,0,31,purple
673,Lynn Schonhage,,7,9,16,7,9,16,9,0.291317027,0.313503899,2.55E-06,0,0,4,0.083333336,3.22E-05,0,16,purple
676,Olivia Scarfi,,24,35,59,25,41,66,9,0.311050391,0.341984208,1.76E-04,4,0,4,0.062194269,6.93E-05,0,66,brown
680,Naoko Eto,,5,33,38,5,33,38,9,0.316398423,0.344918446,1.66E-04,5,0,4,0.057610244,5.88E-05,0,38,green
682,Ana Maria Nedelcu,,7,9,16,7,9,16,10,0.28828033,0.312854954,5.86E-05,0,0,4,0.100000001,4.25E-05,0,16,purple
685,Adriana Serra Zanetti,,16,22,38,16,22,38,10,0.27736854,0.304219806,1.19E-05,1,0,4,0.136557609,7.57E-05,2,36,red
687,Camila Vital De Castro,,6,19,25,6,23,29,8,0.298402829,0.32039569,6.61E-05,3,0,4,0.246376812,3.62E-05,0,29,blue
688,Karolina Cechova,,6,13,19,6,13,19,9,0.294400674,0.316834882,1.32E-04,0,0,4,0.029239766,5.82E-05,0,19,purple
690,Gulben Guldas,,7,28,35,7,30,37,8,0.32218785,0.350940707,2.02E-04,0,0,4,0.069747902,4.02E-05,0,37,purple
693,Kelly De Beer,,25,24,49,27,24,51,9,0.299150523,0.328520032,1.99E-04,4,0,4,0.088435374,1.12E-04,0,51,brown
695,Katia Rodrigues,,1,10,11,1,10,11,9,0.297358032,0.320570647,1.71E-06,4,0,444,0.13636364,1.68E-05,0,11,brown
696,Cemre Anil,,17,60,77,17,70,87,9,0.3360335,0.368585129,8.15E-04,0,0,4,0.055438597,5.45E-05,0,87,purple
699,Tamara Bunic,,15,15,30,16,16,32,9,0.289610697,0.315183294,3.10E-04,0,0,4,0.079365082,8.20E-05,0,32,purple
701,Paola Cigui,,66,64,130,70,70,140,9,0.325855412,0.362496149,3.63E-04,0,0,4,0.088199429,2.47E-04,0,140,purple
702,Valentina Stephan,,14,14,28,16,14,30,9,0.296630711,0.322337095,1.16E-05,4,0,4,0.095238097,6.11E-05,0,30,brown
703,Emiliana Spinardi,,6,18,24,6,20,26,8,0.290780563,0.312194659,6.45E-05,3,0,4,0.201581031,4.03E-05,0,26,blue
704,Jessica Moore,,142,134,276,153,156,309,9,0.340214067,0.383846166,0.001921415,5,0,4,0.073185273,5.36E-04,15,294,green
705,Michaela Frlicka,,28,60,88,29,62,91,9,0.338520055,0.372543979,4.91E-04,0,0,4,0.02808255,1.06E-04,0,91,purple
707,Sofia Luini,,67,57,124,89,86,175,8,0.320920475,0.351452162,9.37E-04,3,0,4,0.109503359,2.51E-04,0,175,blue
711,Jin A Lee,,120,55,175,169,73,242,10,0.307320442,0.341534365,5.07E-04,5,0,4,0.116487019,5.64E-04,10,232,green
712,Lucia Krzelj,,15,20,35,17,20,37,9,0.295824016,0.324701023,5.37E-05,0,0,4,0.092691623,8.47E-05,0,37,purple
714,Yulia Kulikova,,1,9,10,1,10,11,9,0.288398115,0.309799407,2.19E-06,0,0,132,0.077777781,1.99E-05,0,11,purple
715,Verena Schmid,,15,32,47,15,35,50,9,0.314993565,0.345283412,1.19E-04,0,0,4,0.07004831,6.72E-05,0,50,purple
716,Victoria Vorontsova,,5,10,15,5,11,16,9,0.300657208,0.322492744,4.33E-05,0,0,4,0.0989011,2.74E-05,0,16,purple
718,Luksika Kumkhum,,143,73,216,184,85,269,9,0.32310231,0.359570667,3.50E-04,5,0,4,0.109663047,7.25E-04,38,231,green
719,Naomi Osaka,,47,40,87,50,42,92,9,0.301286391,0.332299155,1.08E-04,5,0,4,0.127093747,2.56E-04,6,86,green
721,Beatrice Gumulya,,33,32,65,34,39,73,10,0.300049038,0.328752614,2.52E-04,5,0,4,0.104617186,1.12E-04,0,73,green
722,Martina Borecka,,120,112,232,131,128,259,9,0.345301919,0.385905848,0.001224733,0,0,4,0.062250864,5.04E-04,0,259,purple
723,Julia Parasyuk,,70,78,148,73,85,158,9,0.338754325,0.376140458,6.17E-04,4,0,4,0.062625624,2.27E-04,0,158,brown
725,Maria Gomez Saldarriaga,,4,7,11,5,7,12,9,0.271672772,0.287412569,2.23E-04,3,0,4,0.055555556,3.29E-05,0,12,blue
727,Melissa Sehovic,,11,28,39,12,33,45,9,0.314730277,0.341659776,2.45E-04,0,0,4,0.049932525,5.09E-05,0,45,purple
729,Min Liu,,13,24,37,14,25,39,9,0.313782051,0.342744378,1.28E-04,0,0,4,0.121008404,5.37E-05,0,39,purple
739,Jie Zeng,,4,20,24,4,20,24,9,0.297185832,0.321497894,7.35E-05,5,0,467,0.038043477,3.63E-05,0,24,green
741,Yurina Koshino,,86,98,184,104,118,222,9,0.334906951,0.373569402,0.001475571,5,0,4,0.085031033,3.00E-04,0,222,green
743,Rita Kuti Kis,,19,23,42,19,25,44,9,0.285755984,0.313956337,3.05E-05,1,0,4,0.15705128,9.62E-05,0,44,red
746,Yoon Young Jeong,,31,22,53,32,25,57,10,0.289046354,0.314415179,1.63E-04,5,0,4,0.101632655,1.17E-04,0,57,green
747,Jung Yoon Shin,,26,37,63,28,43,71,9,0.301249308,0.32815231,7.50E-04,5,0,4,0.068088837,1.29E-04,0,71,green
749,Cagla Buyukakcay,,230,184,414,293,228,521,9,0.346034215,0.394401154,0.002560639,0,0,4,0.079737291,0.001055518,53,468,purple
751,Sarah Finck,,12,23,35,12,23,35,9,0.309379345,0.337812799,9.03E-05,0,0,4,0.041176472,3.62E-05,0,35,purple
754,Selima Sfar,,77,109,186,87,129,216,9,0.311307555,0.351063687,1.85E-04,1,0,4,0.179460362,3.93E-04,32,184,red
755,Cecilia Barrionuevo,,1,9,10,1,9,10,9,0.280146512,0.298474553,4.97E-05,3,0,4,0.319444448,2.09E-05,0,10,blue
762,Sandy Gumulya,,119,64,183,137,73,210,9,0.314184852,0.350188887,9.17E-04,5,0,4,0.069463827,4.60E-04,12,198,green
763,Federica Arcidiacono,,33,58,91,33,64,97,8,0.329718443,0.362419378,5.49E-04,0,0,4,0.055773251,1.13E-04,0,97,purple
764,Aleksandra Treskunova,,2,15,17,2,16,18,9,0.299071699,0.321796792,3.58E-06,0,0,413,0.025735294,1.85E-05,0,18,purple
766,Viktoria Kamenskaya,,61,37,98,63,38,101,9,0.310261773,0.342452373,1.75E-04,0,0,4,0.080004297,2.74E-04,0,101,purple
768,Jane Odonoghue,,39,60,99,44,64,108,9,0.310438864,0.345540558,2.47E-04,1,0,4,0.073026314,1.60E-04,2,106,red
771,Andrea Kulova,,1,12,13,1,12,13,9,0.296866477,0.317921228,2.18E-06,0,0,484,0.025641026,1.73E-05,0,13,purple
772,Tomoko Sugano,,34,57,91,39,69,108,9,0.309379345,0.343224298,2.72E-04,5,0,4,0.132530123,1.23E-04,0,108,green
777,Michaela Pochabova,,104,76,180,117,89,206,9,0.326181115,0.363690192,4.22E-04,0,0,4,0.097395569,4.39E-04,1,205,purple
779,Jessica Lawrence,,8,25,33,8,26,34,9,0.300049038,0.328641309,3.73E-04,3,0,4,0.06818182,5.02E-05,0,34,blue
781,Lina Bennani,,27,44,71,28,47,75,9,0.323936205,0.357225465,3.51E-04,4,0,4,0.048507463,7.79E-05,2,73,brown
782,Barbara Pocza,,7,9,16,7,9,16,10,0.275371287,0.29903935,3.60E-06,4,0,4,0.095238097,3.98E-05,1,15,brown
783,Eva Guerrero Alvarez,,8,6,14,8,7,15,9,0.278188225,0.296769217,7.16E-06,0,0,4,0.120879121,4.09E-05,0,15,purple
786,Karolina Snita,,3,10,13,3,10,13,9,0.280371155,0.298868541,1.95E-05,0,0,4,0.006410256,2.23E-05,0,13,purple
790,Sarah Riske,,13,15,28,14,15,29,9,0.286962129,0.313617799,3.91E-05,3,0,4,0.072649576,7.76E-05,0,29,blue
791,Mouna Jebri,,1,10,11,1,10,11,9,0.291723768,0.311393249,4.37E-06,0,0,495,0.036363635,1.80E-05,0,11,purple
794,Isabella Shinikova,,188,112,300,211,124,335,9,0.342763112,0.38349563,0.00165565,0,0,4,0.053622268,7.30E-04,4,331,purple
795,Shan Shan Song,,36,27,63,40,41,81,9,0.295021697,0.323425669,1.28E-04,5,0,4,0.094973698,1.40E-04,2,79,green
797,Antonina Rafikova,,2,11,13,2,11,13,9,0.295380533,0.316580464,6.93E-05,0,0,501,0.025641026,3.65E-05,0,13,purple
805,Vilmarie Castellvi,,70,64,134,74,74,148,9,0.305460218,0.339562154,1.89E-04,1,0,4,0.133714288,3.04E-04,22,126,red
806,Shuko Aoyama,,110,96,206,124,121,245,9,0.325270782,0.364049484,7.06E-04,5,0,4,0.124133281,4.79E-04,4,241,green
809,Julia Klackenberg,,9,15,24,9,16,25,9,0.302908416,0.32821384,4.23E-05,0,0,4,0.038043477,4.24E-05,0,25,purple
810,Jana Cepelova,,150,97,247,169,119,288,9,0.319204434,0.358603207,2.48E-04,1,0,4,0.170443982,8.66E-04,88,200,red
817,Yana Mogilnitskaya,,6,10,16,6,10,16,9,0.287839586,0.309726073,1.25E-04,0,0,4,0.095833331,2.95E-05,0,16,purple
818,Mami Hasegawa,,6,12,18,6,12,18,9,0.282197625,0.304564911,1.20E-04,5,0,4,0.128676474,3.42E-05,0,18,green
820,Xinyu Gao,,27,20,47,30,22,52,10,0.29491505,0.320073934,8.46E-05,5,0,4,0.089700997,1.35E-04,0,52,green
823,Masa Jovanovic,,4,7,11,4,7,11,9,0.286374539,0.30675195,4.10E-06,0,0,4,0.07272727,2.63E-05,0,11,purple
824,Kelly Versteeg,,73,76,149,76,85,161,9,0.33767936,0.373780907,6.92E-04,0,0,4,0.049243625,2.39E-04,0,161,purple
825,Vaszilisza Bulgakova,,31,44,75,31,47,78,9,0.327731655,0.360656728,2.89E-04,0,0,4,0.056216218,1.07E-04,0,78,purple
827,Hilary Toole,,10,28,38,10,29,39,8,0.313681512,0.339568316,2.86E-04,3,0,4,0.056187768,3.38E-05,0,39,blue
828,Karen Johanna Ramirez Rivera,,21,38,59,25,48,73,8,0.317692108,0.346524393,3.26E-04,3,0,4,0.143605873,1.09E-04,0,73,blue
834,Khrystyna Pavlyuk,,1,10,11,1,10,11,10,0.281694193,0.301155131,9.90E-06,0,0,4,0.036363635,1.72E-05,0,11,purple
835,Sandra Soler Sola,,107,83,190,124,100,224,9,0.332292445,0.37012071,9.69E-04,4,0,4,0.075739644,4.00E-04,0,224,brown
836,Katarina Poljakova,,12,12,24,12,14,26,9,0.290401044,0.313161795,2.67E-05,0,0,4,0.059782609,5.08E-05,0,26,purple
837,Raquel Piltcher,,22,41,63,23,55,78,8,0.317898428,0.346467727,4.09E-04,3,0,4,0.127410874,7.54E-05,0,78,blue
839,Yawna Allen,,8,22,30,8,24,32,9,0.315013836,0.34250077,7.71E-05,3,0,4,0.060919542,3.39E-05,0,32,blue
841,Ksenija Sharifova,,20,34,54,21,35,56,8,0.314164688,0.342361496,4.60E-04,0,0,4,0.043137256,7.05E-05,0,56,purple
848,Lena Litvak,,82,105,187,88,129,217,9,0.339694656,0.378843167,0.001078363,3,0,4,0.073350027,3.06E-04,0,217,blue
849,Sophie Ferguson,,159,125,284,195,157,352,9,0.323593574,0.365489972,6.27E-04,1,0,4,0.135187253,7.70E-04,27,325,red
854,Guzal Yusupova,,10,28,38,10,32,42,9,0.312101505,0.339156006,2.07E-04,0,0,4,0.109609611,5.27E-05,0,42,purple
855,Jessica Mezo,,4,13,17,4,13,17,9,0.285705948,0.30877661,1.55E-04,4,0,4,0.029411765,2.35E-05,0,17,brown
859,Ionela Andreea Iova,,68,79,147,74,101,175,9,0.336819652,0.374146278,9.42E-04,0,0,4,0.069409661,2.46E-04,0,175,purple
860,Yekaterina Sagitova,,4,24,28,5,27,32,9,0.310734463,0.338131637,1.96E-05,0,0,4,0.083333336,2.40E-05,0,32,purple
861,Maria Penkova,,41,22,63,45,25,70,9,0.296110338,0.325193995,7.38E-05,0,0,4,0.076775953,1.70E-04,1,69,purple
862,Klara Fabikova,,12,10,22,13,10,23,9,0.290884241,0.316852879,6.66E-06,0,0,4,0.085714288,5.60E-05,0,23,purple
863,Maria Zotova,,6,19,25,6,19,25,9,0.307089084,0.330067286,3.89E-04,0,0,4,0.036666665,3.43E-05,0,25,purple
866,Maki Arai,,37,41,78,37,48,85,9,0.305861035,0.337317152,2.99E-04,5,0,4,0.106354639,1.14E-04,0,85,green
868,Vitalia Diatchenko,,155,82,237,181,100,281,9,0.319997385,0.35833763,4.57E-04,1,0,4,0.141927034,8.13E-04,29,252,red
871,Melanie Oudin,,156,113,269,202,165,367,9,0.310045604,0.349314818,2.47E-04,1,0,4,0.220315173,0.001047642,144,223,red
875,Kseniia Bekker,,13,11,24,13,12,25,9,0.284675778,0.303975874,6.48E-05,0,0,4,0.054347824,5.32E-05,0,25,purple
876,Su Jeong Jang,,71,67,138,84,85,169,9,0.319496116,0.354877831,4.59E-04,5,0,4,0.113085397,3.13E-04,8,161,green
878,Federica Grazioso,,64,73,137,68,83,151,9,0.337586207,0.373911507,8.19E-04,4,0,4,0.042331714,2.30E-04,0,151,brown
883,Giovanna Fioretti,,2,8,10,2,8,10,10,0.284493781,0.305333917,5.43E-07,0,0,4,0.06666667,1.97E-05,0,10,purple
886,Xinyun Han,,166,132,298,207,174,381,9,0.32931916,0.371731764,8.57E-04,5,0,4,0.107780725,8.08E-04,22,359,green
887,Rebecca Poikajarvi,,8,30,38,8,33,41,9,0.312280702,0.341368176,8.30E-04,0,0,4,0.0487988,3.64E-05,0,41,purple
888,Charlotte Klasen,,23,32,55,25,34,59,9,0.308852294,0.338361221,3.17E-04,0,0,4,0.055904962,9.02E-05,0,59,purple
890,Jarmila Gajdosova,,245,168,413,320,229,549,9,0.322463768,0.367843929,6.24E-04,1,0,4,0.168423325,0.001528031,248,301,red
891,Robyn Beddow,,10,40,50,10,44,54,8,0.322633799,0.351326183,8.37E-04,3,0,4,0.034863945,5.08E-05,0,54,blue
892,Elizaveta Kulichkova,,79,50,129,86,52,138,9,0.308346457,0.341125217,1.47E-04,0,0,4,0.149764985,4.16E-04,25,113,purple
897,Eylul Benli,,5,35,40,5,41,46,9,0.317877784,0.348082673,3.60E-04,0,0,4,0.078846157,2.36E-05,0,46,purple
899,Elizaveta Anna Nemchinov,,4,8,12,4,8,12,10,0.289029287,0.310465246,5.12E-06,0,0,4,0.030303031,2.35E-05,0,12,purple
900,Desiree Schelenz,,5,14,19,5,14,19,9,0.296325443,0.319585178,1.23E-05,3,0,4,0.065359481,2.47E-05,0,19,blue
901,Eugenia Yordanova,,8,18,26,8,19,27,9,0.297749392,0.322774859,2.06E-04,4,0,4,0.064615384,3.66E-05,0,27,brown
902,Stephanie Vongsouthi,,119,119,238,138,133,271,9,0.339954163,0.381555118,8.43E-04,4,0,4,0.082418837,4.47E-04,0,271,brown
903,Oana Georgeta Simion,,40,33,73,46,38,84,9,0.315765708,0.345812458,2.64E-04,0,0,4,0.078018993,1.52E-04,0,84,purple
904,Sandra Klemenschits,,9,4,13,9,4,13,10,0.249897897,0.267237949,4.14E-06,0,0,4,0.051282052,5.09E-05,0,13,purple
905,Annika Beck,,148,94,242,184,130,314,9,0.315704611,0.353324254,1.13E-04,1,0,4,0.210002273,9.35E-04,133,181,red
906,Albina Khabibulina,,78,75,153,86,90,176,9,0.341424287,0.378220893,0.001228427,0,0,4,0.049411658,2.53E-04,7,169,purple
908,Matea Cutura,,2,11,13,2,11,13,9,0.287282117,0.311060525,1.67E-06,0,0,4,0.096153848,2.04E-05,0,13,purple
910,Heather Watson,,142,104,246,181,141,322,9,0.30651221,0.344863726,1.08E-04,1,0,4,0.251811594,9.68E-04,162,160,red
911,Eva Pera,,16,23,39,17,23,40,9,0.289970973,0.318618529,2.60E-04,4,0,4,0.057610244,7.10E-05,0,40,brown
913,Denisa Allertova,,113,61,174,131,67,198,9,0.319287718,0.35477447,3.13E-04,0,0,4,0.11571531,6.51E-04,30,168,purple
915,Anna Bastrikova,,30,16,46,33,18,51,9,0.284015086,0.30984354,1.53E-04,0,0,4,0.052020203,1.38E-04,0,51,purple
920,Olga Vymetalkova,,49,46,95,55,50,105,9,0.301304937,0.333173144,4.80E-05,1,0,4,0.155189261,2.38E-04,1,104,red
