tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
,Bangkok CH,Hard,32,C,20160111,294,106361,2,,Adam Pavlasek,R,,CZE,21.25941136,161,353,105299,,,Dzmitry Zhyrmont,U,,BLR,26.86379192,311,158,0-6 6-2 7-5,3,QF,102,4,3,86,63,41,11,13,4,7,4,2,83,53,32,17,13,5,8
,Bangkok CH,Hard,32,C,20160111,293,104022,1,,Mikhail Youzhny,R,183,RUS,33.54688569,106,555,106421,,,Daniil Medvedev,U,,RUS,19.91512663,329,144,6-2 6-3,3,R16,75,1,4,61,28,20,18,8,4,5,3,0,49,32,16,6,9,4,9
,Bangkok CH,Hard,32,C,20160111,292,105422,,Q,Joshua Milton,R,,GBR,26.24229979,356,129,105814,,Q,Maximilian Neuchrist,R,,AUT,24.47364819,381,116,6-4 6-3,3,R16,82,2,1,57,27,17,18,9,0,2,1,3,63,43,23,10,10,6,11
,Bangkok CH,Hard,32,C,20160111,291,105359,3,,Jason Jung,U,,USA,26.57357974,243,217,104112,,LL,Benjamin Balleret,R,185,MON,32.98836413,491,79,6-2 6-2,3,R16,50,2,3,47,27,23,12,8,0,0,1,1,37,26,14,5,8,0,4
,Bangkok CH,Hard,32,C,20160111,290,106223,,,Aleksandre Metreveli,R,,GEO,22.4202601,312,158,106311,,,Marko Tepavac,R,,SRB,21.76865161,304,163,3-6 6-4 2-0 RET,3,R16,88,4,4,57,32,25,15,11,2,4,1,3,64,38,28,12,10,1,3
,Bangkok CH,Hard,32,C,20160111,289,106393,,,Frederico Ferreira Silva,L,,POR,20.81861739,298,168,104970,7,,Matteo Viola,R,,ITA,28.51471595,297,168,6-4 6-2,3,R16,80,2,2,54,28,22,14,9,2,3,0,3,61,43,22,9,9,5,9
,Bangkok CH,Hard,32,C,20160111,288,105507,,Q,Cheong Eui Kim,U,,KOR,25.80424367,382,115,106358,,,Miki Jankovic,R,,SRB,21.29226557,314,158,7-6(5) 5-1 RET,3,R16,93,6,3,74,50,36,9,9,6,8,7,4,72,46,27,10,9,10,14
,Bangkok CH,Hard,32,C,20160111,287,105299,,,Dzmitry Zhyrmont,U,,BLR,26.86379192,311,158,106281,,,Liam Broady,L,,GBR,22.01779603,309,159,7-6(0) 6-0,3,R16,79,6,3,52,31,28,12,9,0,0,2,7,70,35,21,16,9,4,7
,Bangkok CH,Hard,32,C,20160111,286,106361,2,,Adam Pavlasek,R,,CZE,21.25941136,161,353,106377,,,Robin Stanek,L,,CZE,21.02121834,315,156,3-6 6-4 6-1,3,R16,93,13,1,67,45,36,15,13,2,3,0,2,81,50,35,15,13,5,8
,Bangkok CH,Hard,32,C,20160111,285,104022,1,,Mikhail Youzhny,R,183,RUS,33.54688569,106,555,104233,,Q,Frederik Nielsen,R,190,DEN,32.37508556,378,116,6-4 6-3,3,R32,77,5,1,58,38,24,17,10,1,2,1,3,60,28,22,11,9,1,4
,Bangkok CH,Hard,32,C,20160111,284,106421,,,Daniil Medvedev,U,,RUS,19.91512663,329,144,106397,,WC,Wishaya Trongcharoenchaikul,R,,THA,20.76112252,1423,4,6-7(4) 6-4 7-6(2),3,R32,137,7,2,98,48,37,29,17,1,5,7,6,118,68,54,16,17,4,9
,Bangkok CH,Hard,32,C,20160111,283,105814,,Q,Maximilian Neuchrist,R,,AUT,24.47364819,381,116,106072,,,Alexey Vatutin,U,,RUS,23.20602327,307,160,1-6 6-2 6-1,3,R32,95,7,1,73,44,33,12,11,3,5,2,7,70,43,31,10,11,4,8
,Bangkok CH,Hard,32,C,20160111,282,105422,,Q,Joshua Milton,R,,GBR,26.24229979,356,129,111794,5,,Kamil Majchrzak,R,,POL,19.9945243,276,188,6-3 6-2,3,R32,54,4,2,54,33,26,14,9,4,4,5,1,42,26,17,9,8,1,4
,Bangkok CH,Hard,32,C,20160111,281,105359,3,,Jason Jung,U,,USA,26.57357974,243,217,105254,,,Nikola Mektic,U,,CRO,27.04722793,347,131,6-4 3-6 6-4,3,R32,141,13,7,99,54,37,27,14,8,10,13,2,93,53,40,18,15,7,10
,Bangkok CH,Hard,32,C,20160111,280,104112,,LL,Benjamin Balleret,R,185,MON,32.98836413,491,79,103921,,WC,Sonchat Ratiwatana,R,175,THA,33.96577687,,,6-3 7-5,3,R32,68,4,1,67,50,38,9,11,4,5,4,1,57,40,27,8,10,2,5
,Bangkok CH,Hard,32,C,20160111,279,106311,,,Marko Tepavac,R,,SRB,21.76865161,304,163,105579,,WC,Kittipong Wachiramanowong,R,183,THA,25.54688569,827,23,6-4 7-5,3,R32,93,10,4,65,39,32,15,11,2,3,11,3,69,50,33,8,11,3,6
,Bangkok CH,Hard,32,C,20160111,278,106223,,,Aleksandre Metreveli,R,,GEO,22.4202601,312,158,105072,6,,Sanam Singh,U,,IND,28,278,185,6-2 1-6 6-4,3,R32,99,5,4,76,50,36,10,12,4,7,6,5,80,41,29,17,13,7,11
,Bangkok CH,Hard,32,C,20160111,277,104970,7,,Matteo Viola,R,,ITA,28.51471595,297,168,120401,,,Tucker Vorster,U,,RSA,27.35386721,303,164,6-2 7-5,3,R32,78,4,5,57,37,28,10,10,2,4,4,5,69,44,25,8,10,6,11
,Bangkok CH,Hard,32,C,20160111,276,106393,,,Frederico Ferreira Silva,L,,POR,20.81861739,298,168,111180,,WC,Nattan Benjasupawan,U,,THA,21.38809035,2146,1,6-3 6-0,3,R32,55,4,2,46,34,29,4,8,2,2,1,2,35,24,13,3,7,2,6
,Bangkok CH,Hard,32,C,20160111,275,106358,,,Miki Jankovic,R,,SRB,21.29226557,314,158,126128,,PR,Roman Safiullin,U,,RUS,18.42847365,883,19,4-6 7-6(6) 7-6(2),3,R32,147,12,7,128,76,60,22,17,7,9,13,9,108,64,51,22,17,2,3
,Bangkok CH,Hard,32,C,20160111,274,105507,,Q,Cheong Eui Kim,U,,KOR,25.80424367,382,115,104852,4,,Yannick Jankovits,U,,FRA,29.01300479,275,190,4-6 6-1 6-3,3,R32,127,4,3,110,61,42,25,13,10,12,2,7,83,41,24,21,13,2,7
,Bangkok CH,Hard,32,C,20160111,273,106281,,,Liam Broady,L,,GBR,22.01779603,309,159,105270,8,,Maxime Teixeira,R,,FRA,26.97878166,289,172,6-1 2-0 RET,3,R32,30,1,1,28,17,15,7,5,2,2,0,4,22,13,8,1,4,3,6
,Bangkok CH,Hard,32,C,20160111,272,105299,,,Dzmitry Zhyrmont,U,,BLR,26.86379192,311,158,105283,,,Gerard Granollers,R,,ESP,26.94592745,305,163,1-6 6-1 6-2,3,R32,92,9,2,80,50,36,14,11,6,8,2,5,76,34,24,17,11,6,10
,Bangkok CH,Hard,32,C,20160111,271,106377,,,Robin Stanek,L,,CZE,21.02121834,315,156,104729,,,Ivan Nedelko,U,,RUS,29.66735113,308,160,6-4 6-4,3,R32,77,4,2,54,34,28,9,10,4,6,3,2,60,29,17,16,10,1,5
,Bangkok CH,Hard,32,C,20160111,270,106361,2,,Adam Pavlasek,R,,CZE,21.25941136,161,353,104499,,,Jimmy Wang,R,178,TPE,30.92128679,362,124,6-4 6-1,3,R32,58,4,1,49,31,19,11,8,4,6,1,3,50,29,13,9,9,5,11
,Bangkok CH,Hard,32,C,20160111,269,105814,8,,Maximilian Neuchrist,R,,AUT,24.47364819,381,116,104864,1,,Alex Kuznetsov,R,183,USA,28.93086927,349,130,7-5 3-6 7-6(6),3,Q3,179,10,3,129,78,60,20,16,13,16,7,3,106,72,52,18,17,3,6
,Bangkok CH,Hard,32,C,20160111,268,105422,2,,Joshua Milton,R,,GBR,26.24229979,356,129,104771,,,Yuuya Kibi,U,,JPN,29.47022587,665,43,6-4 0-6 7-6(6),3,Q3,115,0,4,100,56,37,21,14,4,8,3,3,103,70,47,18,14,10,12
,Bangkok CH,Hard,32,C,20160111,267,105507,6,,Cheong Eui Kim,U,,KOR,25.80424367,382,115,104112,,,Benjamin Balleret,R,185,MON,32.98836413,491,79,6-2 6-2,3,Q3,59,2,3,51,23,19,18,8,3,3,2,2,47,28,17,7,8,3,7
,Bangkok CH,Hard,32,C,20160111,266,104233,4,,Frederik Nielsen,R,190,DEN,32.37508556,378,116,104098,,WC,Dmitry Tursunov,R,185,RUS,33.08145106,,,6-4 7-6(3),3,Q3,88,8,1,73,47,35,18,11,4,5,6,4,71,45,33,13,11,3,5
,Bangkok CH,Hard,32,C,20160111,265,104864,1,,Alex Kuznetsov,R,183,USA,28.93086927,349,130,105714,,,Hugo Nys,R,,FRA,24.90075291,485,82,2-6 6-4 6-1,3,Q2,123,5,3,78,54,34,11,12,8,12,2,12,104,45,32,21,13,11,17
,Bangkok CH,Hard,32,C,20160111,264,105814,8,,Maximilian Neuchrist,R,,AUT,24.47364819,381,116,111193,,,Alexander Vasilenko,R,,RUS,20.8733744,589,55,6-4 6-3,3,Q2,95,7,4,57,32,23,12,10,4,7,2,7,73,39,21,15,9,5,10
,Bangkok CH,Hard,32,C,20160111,263,105422,2,,Joshua Milton,R,,GBR,26.24229979,356,129,111194,,,Evgeny Elistratov,U,,RUS,21.03764545,519,69,6-4 6-4,3,Q2,86,5,4,70,35,28,14,10,3,5,6,3,73,41,23,16,10,9,13
,Bangkok CH,Hard,32,C,20160111,262,104771,,,Yuuya Kibi,U,,JPN,29.47022587,665,43,104822,5,,N Vijay Sundar Prashanth,U,,IND,29.2073922,421,103,7-5 6-1,3,Q2,84,3,4,65,41,30,8,9,2,4,1,2,64,36,20,11,10,7,13
,Bangkok CH,Hard,32,C,20160111,261,104112,,,Benjamin Balleret,R,185,MON,32.98836413,491,79,111192,3,,Lucas Miedler,R,,AUT,19.55646817,376,117,3-6 6-2 6-2,3,Q2,94,6,4,83,47,29,21,12,4,7,2,5,76,34,21,19,13,5,11
,Bangkok CH,Hard,32,C,20160111,260,105507,6,,Cheong Eui Kim,U,,KOR,25.80424367,382,115,105824,,,Kirill Dmitriev,U,,RUS,24.42436687,399,111,6-1 6-2,3,Q2,57,3,0,54,31,22,13,8,2,3,0,2,41,26,12,5,7,4,9
,Bangkok CH,Hard,32,C,20160111,259,104233,4,,Frederik Nielsen,R,190,DEN,32.37508556,378,116,105810,,,Shuichi Sekiguchi,U,,JPN,24.49281314,400,110,2-6 6-3 6-4,3,Q2,109,8,6,95,49,35,20,14,16,20,0,4,80,44,29,18,13,6,10
,Bangkok CH,Hard,32,C,20160111,258,104098,,WC,Dmitry Tursunov,R,185,RUS,33.08145106,,,105626,,,Takanyi Garanganga,U,,ZIM,25.34702259,407,107,6-1 7-6(4),3,Q2,92,7,1,59,37,31,13,10,0,0,6,7,74,38,27,16,9,8,10
,Bangkok CH,Hard,32,C,20160111,257,104864,1,,Alex Kuznetsov,R,183,USA,28.93086927,349,130,103920,,WC,Sanchai Ratiwatana,R,175,THA,33.96577687,,,4-6 6-1 6-2,3,Q1,96,2,0,67,52,40,10,13,2,4,5,5,67,36,22,12,12,4,9
,Bangkok CH,Hard,32,C,20160111,256,105714,,,Hugo Nys,R,,FRA,24.90075291,485,82,105434,,,Ruan Roelofse,R,,RSA,26.14647502,718,35,6-3 6-4,3,Q1,75,2,2,58,31,25,14,10,4,5,2,6,54,33,23,8,9,4,7
,Bangkok CH,Hard,32,C,20160111,255,111193,,,Alexander Vasilenko,R,,RUS,20.8733744,589,55,127151,,WC,Jirayu Limpathum,U,,THA,,,,6-3 6-0,3,Q1,55,4,1,35,25,25,7,8,0,0,1,4,51,25,13,12,7,4,8
,Bangkok CH,Hard,32,C,20160111,253,105422,2,,Joshua Milton,R,,GBR,26.24229979,356,129,105088,,,Laurent Rochette,R,,FRA,27.93155373,530,65,6-3 6-1,3,Q1,52,2,1,46,28,21,12,8,0,0,4,4,47,21,15,10,8,2,6
,Bangkok CH,Hard,32,C,20160111,252,111194,,,Evgeny Elistratov,U,,RUS,21.03764545,519,69,111179,,WC,Teeradon Tortrakul,U,,THA,19.95071869,,,6-4 6-2,3,Q1,65,5,3,49,32,22,6,9,3,7,2,10,52,34,15,4,9,5,12
,Bangkok CH,Hard,32,C,20160111,251,104771,,,Yuuya Kibi,U,,JPN,29.47022587,665,43,105006,,,Chu Huan Yi,U,,TPE,28.36413415,775,28,6-1 6-3,3,Q1,58,4,1,46,25,21,12,8,2,3,3,10,57,24,17,9,8,10,15
,Bangkok CH,Hard,32,C,20160111,250,104822,5,,N Vijay Sundar Prashanth,U,,IND,29.2073922,421,103,105490,,,Jui Chen Hung,R,,TPE,25.86447639,599,54,6-4 6-2,3,Q1,87,5,4,49,19,18,19,9,1,1,3,4,78,49,29,13,9,8,11
,Bangkok CH,Hard,32,C,20160111,249,111192,3,,Lucas Miedler,R,,AUT,19.55646817,376,117,105059,,,Kento Takeuchi,U,,JPN,28.06297057,415,106,6-2 3-6 6-3,3,Q1,120,9,2,88,55,42,16,13,2,3,1,1,91,53,30,24,13,8,11
,Bangkok CH,Hard,32,C,20160111,248,104112,,,Benjamin Balleret,R,185,MON,32.98836413,491,79,106304,,,Mico Santiago,U,,USA,21.83709788,738,33,6-3 6-3,3,Q1,71,6,3,83,52,38,15,9,7,7,1,2,55,30,20,12,9,2,5
,Bangkok CH,Hard,32,C,20160111,247,105824,,,Kirill Dmitriev,U,,RUS,24.42436687,399,111,105257,,,David Rice,R,,GBR,27.02532512,522,68,4-6 6-3 6-2,3,Q1,131,7,3,93,51,30,26,14,11,15,11,14,93,59,38,9,13,3,9
,Bangkok CH,Hard,32,C,20160111,246,105507,6,,Cheong Eui Kim,U,,KOR,25.80424367,382,115,124154,,,Sasi Kumar Mukund,R,,IND,18.98973306,591,55,3-6 7-6(6) 6-1,3,Q1,107,7,2,96,64,47,14,15,2,5,3,2,75,45,28,18,13,2,5
,Bangkok CH,Hard,32,C,20160111,244,105810,,,Shuichi Sekiguchi,U,,JPN,24.49281314,400,110,105066,,,Grzegorz Panfil,L,183,POL,28.02737851,420,103,4-6 6-3 6-3,3,Q1,97,14,3,85,55,41,16,14,5,7,7,3,78,36,25,24,14,2,6
,Bangkok CH,Hard,32,C,20160111,243,104098,,WC,Dmitry Tursunov,R,185,RUS,33.08145106,,,144638,,,Dmytro Badanov,U,,UKR,27.97809719,560,60,6-1 6-2,3,Q1,45,4,2,43,31,20,8,8,0,1,2,2,43,17,10,7,7,3,8
,Bangkok CH,Hard,32,C,20160111,242,105626,,,Takanyi Garanganga,U,,ZIM,25.34702259,407,107,106290,7,,Filip Peliwo,R,,CAN,21.94661191,392,112,6-4 6-2,3,Q1,74,3,4,58,32,24,13,9,5,6,5,2,52,26,22,8,9,1,5
,Buenos Aires CH,Clay,32,C,20160111,300,105487,5,,Facundo Bagnis,L,,ARG,25.86995209,130,458,105963,,,Arthur De Greef,R,,BEL,23.79192334,270,195,6-3 6-2,3,F,64,6,3,54,34,27,10,9,1,2,2,1,50,31,15,10,8,3,7
,Buenos Aires CH,Clay,32,C,20160111,299,105963,,,Arthur De Greef,R,,BEL,23.79192334,270,195,106044,,,Nicolas Kicker,R,,ARG,23.40314853,180,281,7-6(4) 6-3,3,SF,115,4,6,82,47,30,18,11,8,11,1,2,68,39,24,12,10,2,6
,Buenos Aires CH,Clay,32,C,20160111,298,105487,5,,Facundo Bagnis,L,,ARG,25.86995209,130,458,104297,2,,Rogerio Dutra Silva,R,178,BRA,31.93702943,126,473,3-6 6-2 6-2,3,SF,107,2,3,67,36,27,19,13,3,6,1,5,85,42,28,17,12,8,13
,Buenos Aires CH,Clay,32,C,20160111,297,106044,,,Nicolas Kicker,R,,ARG,23.40314853,180,281,111506,,,Maxime Hamou,R,,FRA,20.59411362,332,140,6-4 6-2,3,QF,85,2,2,66,45,33,11,9,11,12,2,2,70,46,30,7,9,5,9
,Buenos Aires CH,Clay,32,C,20160111,296,105963,,,Arthur De Greef,R,,BEL,23.79192334,270,195,104216,8,,Maximo Gonzalez,R,175,ARG,32.47912389,147,404,6-3 7-5,3,QF,120,5,2,83,46,31,15,11,5,8,0,6,77,47,29,9,10,3,8
,Buenos Aires CH,Clay,32,C,20160111,295,105487,5,,Facundo Bagnis,L,,ARG,25.86995209,130,458,105819,,,Guido Andreozzi,R,,ARG,24.43531828,253,212,6-3 3-6 7-5,3,QF,160,7,6,94,48,33,22,15,6,10,4,8,115,72,47,17,15,7,12
,Buenos Aires CH,Clay,32,C,20160111,294,104297,2,,Rogerio Dutra Silva,R,178,BRA,31.93702943,126,473,105589,,,Gerald Melzer,L,,AUT,25.49760438,144,408,6-1 6-7(3) 6-2,3,QF,135,2,1,81,39,26,27,13,5,7,3,1,92,66,37,11,14,6,13
,Buenos Aires CH,Clay,32,C,20160111,293,106044,,,Nicolas Kicker,R,,ARG,23.40314853,180,281,105091,,LL,Peter Torebko,R,,GER,27.91786448,388,113,6-2 6-3,3,R16,73,1,2,49,32,22,11,9,1,3,2,3,57,39,21,6,8,5,10
,Buenos Aires CH,Clay,32,C,20160111,292,111506,,,Maxime Hamou,R,,FRA,20.59411362,332,140,105154,6,,Joao Souza,R,193,BRA,27.62491444,148,402,6-7(4) 6-4 6-2,3,R16,151,2,1,93,67,52,17,15,2,2,9,6,119,72,47,24,15,7,10
,Buenos Aires CH,Clay,32,C,20160111,291,105963,,,Arthur De Greef,R,,BEL,23.79192334,270,195,106148,3,,Roberto Carballes Baena,R,,ESP,22.80355921,125,474,1-6 6-3 7-5,3,R16,131,3,4,87,38,23,29,14,1,4,2,1,91,70,48,9,14,2,5
,Buenos Aires CH,Clay,32,C,20160111,290,104216,8,,Maximo Gonzalez,R,175,ARG,32.47912389,147,404,105678,,,Axel Michon,L,,FRA,25.07049966,221,236,6-2 6-4,3,R16,76,1,2,50,27,21,12,9,0,2,0,3,51,28,13,11,9,2,7
,Buenos Aires CH,Clay,32,C,20160111,289,105487,5,,Facundo Bagnis,L,,ARG,25.86995209,130,458,105497,,,Jose Hernandez,U,,DOM,25.83162218,256,210,6-3 6-2,3,R16,75,4,11,63,31,25,14,9,3,4,0,3,41,27,16,5,8,1,5
,Buenos Aires CH,Clay,32,C,20160111,288,105819,,,Guido Andreozzi,R,,ARG,24.43531828,253,212,106032,4,,Facundo Arguello,R,,ARG,23.43600274,138,431,7-5 6-2,3,R16,94,0,2,55,39,22,12,10,4,7,0,2,70,42,24,8,10,3,9
,Buenos Aires CH,Clay,32,C,20160111,287,105589,,,Gerald Melzer,L,,AUT,25.49760438,144,408,105871,,,Sekou Bangoura,R,,USA,24.14784394,294,170,6-4 6-2,3,R16,100,0,3,64,40,25,11,9,4,7,3,4,68,43,23,7,9,8,14
,Buenos Aires CH,Clay,32,C,20160111,286,104297,2,,Rogerio Dutra Silva,R,178,BRA,31.93702943,126,473,106164,,,Tomas Lipovsek Puches,U,,ARG,22.73511294,330,143,4-6 6-1 6-2,3,R16,106,3,0,73,52,36,15,13,2,4,0,3,73,46,27,12,12,4,9
,Buenos Aires CH,Clay,32,C,20160111,285,105091,,LL,Peter Torebko,R,,GER,27.91786448,388,113,105338,,Q,Maximiliano Estevez,L,,ARG,26.65023956,352,129,6-4 6-4,3,R32,81,1,2,51,39,29,7,10,2,4,2,1,62,44,21,12,10,5,9
,Buenos Aires CH,Clay,32,C,20160111,284,106044,,,Nicolas Kicker,R,,ARG,23.40314853,180,281,106292,,LL,Hernan Casanova,U,,ARG,21.92744695,360,126,3-6 6-3 6-2,3,R32,122,2,3,79,51,35,12,13,6,10,0,0,92,71,41,7,13,6,12
,Buenos Aires CH,Clay,32,C,20160111,283,111506,,,Maxime Hamou,R,,FRA,20.59411362,332,140,105917,,WC,Gianni Mina,R,185,FRA,23.92060233,534,65,6-2 6-2,3,R32,79,4,6,57,36,28,6,8,6,8,1,2,56,32,15,8,8,2,8
,Buenos Aires CH,Clay,32,C,20160111,282,105154,6,,Joao Souza,R,193,BRA,27.62491444,148,402,106105,,,Guilherme Clezar,R,,BRA,23.02806297,183,275,6-3 6-4,3,R32,93,5,1,71,47,38,10,10,8,8,1,2,45,18,13,18,9,2,4
,Buenos Aires CH,Clay,32,C,20160111,281,106148,3,,Roberto Carballes Baena,R,,ESP,22.80355921,125,474,105656,,,Marcelo Arevalo,R,,ESA,25.23477071,283,181,7-6(5) 6-1,3,R32,104,1,2,71,48,31,15,10,1,3,4,3,68,36,20,18,9,7,11
,Buenos Aires CH,Clay,32,C,20160111,280,105963,,,Arthur De Greef,R,,BEL,23.79192334,270,195,105872,,,Christian Lindell,U,,SWE,24.14236824,216,237,6-2 6-3,3,R32,71,1,3,39,19,15,14,8,0,1,4,1,51,32,20,4,9,2,7
,Buenos Aires CH,Clay,32,C,20160111,279,105678,,,Axel Michon,L,,FRA,25.07049966,221,236,103105,,,Ruben Ramirez Hidalgo,R,183,ESP,38.01232033,262,206,6-3 6-4,3,R32,98,2,1,65,42,31,6,10,1,4,2,7,67,26,13,18,9,7,12
,Buenos Aires CH,Clay,32,C,20160111,278,104216,8,,Maximo Gonzalez,R,175,ARG,32.47912389,147,404,105559,,,Jonathan Eysseric,L,180,FRA,25.62628337,255,210,6-4 6-3,3,R32,70,1,0,51,37,28,8,10,0,2,2,2,59,32,24,6,9,6,10
,Buenos Aires CH,Clay,32,C,20160111,277,105487,5,,Facundo Bagnis,L,,ARG,25.86995209,130,458,105120,,WC,Andres Molteni,R,,ARG,27.82477755,577,57,6-0 6-3,3,R32,71,4,7,46,22,17,11,8,3,5,3,6,67,35,20,9,7,9,15
,Buenos Aires CH,Clay,32,C,20160111,276,105497,,,Jose Hernandez,U,,DOM,25.83162218,256,210,105899,,Q,Martin Cuevas,U,,URU,23.99178645,582,56,7-5 6-4,3,R32,83,1,3,71,45,30,15,11,4,6,2,0,69,40,24,14,11,5,9
,Buenos Aires CH,Clay,32,C,20160111,275,105819,,,Guido Andreozzi,R,,ARG,24.43531828,253,212,106006,,Q,Agustin Velotti,R,,ARG,23.63312799,451,92,6-2 5-7 6-1,3,R32,127,1,4,88,54,39,18,14,5,7,3,4,87,41,22,24,13,7,12
,Buenos Aires CH,Clay,32,C,20160111,274,106032,4,,Facundo Arguello,R,,ARG,23.43600274,138,431,106162,,Q,Franco Agamenone,U,,ARG,22.74058864,643,47,6-3 6-0,3,R32,62,0,0,46,30,18,11,7,2,3,1,5,45,28,13,6,8,4,10
,Buenos Aires CH,Clay,32,C,20160111,273,105871,,,Sekou Bangoura,R,,USA,24.14784394,294,170,105413,7,,Andrej Martin,R,180,SVK,26.30800821,146,406,6-1 6-2,3,R32,66,0,0,41,32,25,7,8,0,0,0,3,47,25,14,8,7,2,6
,Buenos Aires CH,Clay,32,C,20160111,272,105589,,,Gerald Melzer,L,,AUT,25.49760438,144,408,106398,,,Pedro Cachin,R,,ARG,20.75017112,237,222,7-6(6) 2-6 6-2,3,R32,132,2,2,97,64,46,17,14,4,6,7,2,91,48,36,28,14,6,8
,Buenos Aires CH,Clay,32,C,20160111,271,106164,,,Tomas Lipovsek Puches,U,,ARG,22.73511294,330,143,144973,,WC,Santiago Fa Rodriguez Taverna,R,,ARG,16.49007529,902,18,6-2 6-3,3,R32,81,1,3,67,50,29,8,9,3,6,0,8,54,25,13,10,8,3,9
,Buenos Aires CH,Clay,32,C,20160111,270,104297,2,,Rogerio Dutra Silva,R,178,BRA,31.93702943,126,473,125825,,WC,Matias Zukas,U,,ARG,19.68788501,658,44,6-1 6-2,3,R32,62,2,1,39,22,20,13,8,3,3,0,1,49,38,18,5,7,3,7
,Buenos Aires CH,Clay,32,C,20160111,269,106006,,,Agustin Velotti,R,,ARG,23.63312799,451,92,105948,6,,Federico Coria,R,,ARG,23.84120465,393,112,6-2 6-4,3,Q3,91,4,1,57,25,21,19,9,2,2,1,1,66,39,25,13,9,9,12
,Buenos Aires CH,Clay,32,C,20160111,268,106162,,,Franco Agamenone,U,,ARG,22.74058864,643,47,106203,,,Pedro Sakamoto,U,,BRA,22.53524983,502,74,7-6(2) 1-6 6-3,3,Q3,144,3,2,102,59,33,23,14,6,12,1,1,92,59,34,20,14,11,16
,Buenos Aires CH,Clay,32,C,20160111,267,105899,,,Martin Cuevas,U,,URU,23.99178645,582,56,106292,3,,Hernan Casanova,U,,ARG,21.92744695,360,126,3-6 6-4 3-0 RET,3,Q3,103,6,0,57,33,24,11,11,1,5,0,1,73,50,28,9,11,7,12
,Buenos Aires CH,Clay,32,C,20160111,266,105338,7,,Maximiliano Estevez,L,,ARG,26.65023956,352,129,105091,,,Peter Torebko,R,,GER,27.91786448,388,113,6-7(7) 6-0 4-1 RET,3,Q3,163,3,1,92,64,44,15,11,6,7,0,3,70,41,17,17,12,1,7
,Buenos Aires CH,Clay,32,C,20160111,265,106006,,,Agustin Velotti,R,,ARG,23.63312799,451,92,106059,,,Michel Vernier,U,,CHI,23.2881588,796,26,7-6(4) 6-4,3,Q2,109,8,1,83,44,33,21,11,7,8,2,2,68,46,32,11,11,1,3
,Buenos Aires CH,Clay,32,C,20160111,264,105948,6,,Federico Coria,R,,ARG,23.84120465,393,112,109632,,,Matt Seeberger,R,,USA,31.41957563,1226,6,6-1 6-4,3,Q2,59,0,2,42,26,17,14,8,1,2,4,6,62,29,17,12,9,5,10
,Buenos Aires CH,Clay,32,C,20160111,263,106203,,,Pedro Sakamoto,U,,BRA,22.53524983,502,74,105274,2,,Patricio Heras,U,,ARG,26.9705681,354,129,7-6(5) 6-4,3,Q2,118,3,0,68,48,29,10,11,1,4,3,4,88,58,33,12,11,9,13
,Buenos Aires CH,Clay,32,C,20160111,262,106162,,,Franco Agamenone,U,,ARG,22.74058864,643,47,111508,5,,Juan Ignacio Galarza,R,,ARG,21.81793292,377,117,7-6(5) 2-6 7-5,3,Q2,159,1,5,105,66,41,20,16,7,13,1,4,104,68,43,18,16,4,9
,Buenos Aires CH,Clay,32,C,20160111,261,106292,3,,Hernan Casanova,U,,ARG,21.92744695,360,126,106380,,,Gonzalo Villanueva,R,,ARG,20.99383984,693,39,6-1 6-3,3,Q2,67,0,0,50,42,33,2,8,1,1,3,2,46,27,15,8,8,2,6
,Buenos Aires CH,Clay,32,C,20160111,260,105899,,,Martin Cuevas,U,,URU,23.99178645,582,56,123785,8,,Clement Geens,R,,BEL,19.83572895,411,107,6-3 4-6 6-0,3,Q2,95,3,3,74,39,24,22,13,4,7,3,5,87,48,30,11,12,11,17
,Buenos Aires CH,Clay,32,C,20160111,258,105338,7,,Maximiliano Estevez,L,,ARG,26.65023956,352,129,106329,,WC,Thiago Monteiro,L,,BRA,21.61533196,405,107,7-5 3-6 6-3,3,Q2,130,1,1,95,67,43,13,15,7,11,9,2,91,52,36,18,15,5,10
,Buenos Aires CH,Clay,32,C,20160111,257,106006,,,Agustin Velotti,R,,ARG,23.63312799,451,92,105271,1,,Gonzalo Escobar,L,,ECU,26.97330595,355,129,6-3 6-2,3,Q1,89,3,3,54,26,21,13,8,2,4,2,7,68,41,25,6,9,8,14
,Buenos Aires CH,Clay,32,C,20160111,256,106059,,,Michel Vernier,U,,CHI,23.2881588,796,26,105771,,WC,Nicolas Alejandro De Gregorio,R,,ARG,24.67351129,1406,4,6-0 4-6 7-5,3,Q1,169,1,6,87,62,43,15,14,2,4,0,7,118,69,44,19,14,11,16
